,start,end,phoneme,f1
0,1.02,1.065,a,598.5812167408576
1,1.23,1.275,k,530.6474010924634
2,1.29,1.335,uː,354.5650818241255
3,1.35,1.395,l̪,296.14484409434783
4,2.07,2.115,j,1331.2527300171039
5,2.13,2.175,i,297.56076173079754
6,2.22,2.265,l,262.10135719380474
7,2.28,2.325,o,331.40333634996693
8,2.61,2.655,ɾ,338.65925965785556
9,2.79,2.835,s,1332.83340156807
10,2.88,2.925,e,515.5561910031909
11,2.97,3.015,ɾ,405.44085292796547
12,3.03,3.075,a,544.8029646404595
13,3.18,3.225,ɖ̤,1822.8772817999436
14,3.27,3.315,e,362.08781758082296
15,3.36,3.405,t̪,372.18551657669894
16,3.42,3.465,a,550.0989475873068
17,3.81,3.855,n,346.69313912482716
18,3.96,4.005,b,456.7893470995182
19,4.02,4.065,uː,370.21922546758685
20,4.41,4.455,i,308.13233436377425
21,4.5,4.545,l,332.3406272281351
22,4.56,4.605,e,377.99870009824997
23,4.65,4.695,j,368.46037876565725
24,4.74,4.785,a,601.8850011129925
25,5.34,5.385,m,322.2415571355023
26,5.37,5.415,uː,401.2976062216101
27,5.52,5.565,k,1608.8316655762278
28,5.61,5.655,e,441.64703193090685
29,5.7,5.745,k,615.0456034484167
30,5.76,5.805,i,383.71628929686847
31,5.79,5.835,æ,416.01338403946255
32,5.85,5.895,n,281.33404558560386
33,5.91,5.955,t̪,266.4254337122784
34,5.97,6.015,ɾ,589.3096017455067
35,6.06,6.105,a,535.7212735382669
