,start,end,phoneme,f1
0,1.23,1.275,s̪,1198.32265510368
1,1.29,1.335,a,588.3611357308786
2,1.38,1.4249999999999998,i,262.2347824649565
3,1.56,1.605,t̪,839.7483356746053
4,1.62,1.665,a,509.66395038382615
5,1.74,1.785,n,163.33700582631823
6,1.83,1.875,t̪,896.1930412184511
7,1.86,1.905,e,279.73052341670103
8,1.95,1.995,k,824.023839528625
9,2.01,2.055,a,301.9479524217918
10,2.1,2.145,v,426.30474767283806
11,2.16,2.205,a,558.661945569602
12,2.28,2.325,ɡ,730.8252406093418
13,2.37,2.415,i,232.8532666776493
14,2.4,2.445,iː,226.9715604338251
