,start,end,phoneme,f1
0,1.77,1.815,ɾ,1480.200324158083
1,1.83,1.875,u,374.2481959539872
2,1.95,1.995,d̪,1105.1927842495002
3,2.01,2.055,i,317.7172965673553
4,2.07,2.115,j,444.23487983309803
5,2.13,2.175,a,621.6140782383399
6,2.34,2.385,ɳ,331.991426526962
7,2.46,2.505,t̪,696.0193098398657
8,2.52,2.565,a,566.0097036826822
9,2.58,2.625,ɾ,548.461188364787
10,2.64,2.685,a,634.7755156056555
11,2.73,2.775,ʂ,1568.111597897932
12,3.03,3.075,a,480.77159908942525
13,3.12,3.165,t̪,272.3602651818172
14,3.18,3.225,a,671.7316782721072
15,3.3,3.345,j,435.3458007931611
16,3.33,3.375,a,460.6335627707544
17,3.48,3.525,l,514.9256705945228
18,3.54,3.585,a,743.3197958444995
19,3.81,3.855,s̪,1115.8936346988012
20,3.9,3.945,uː,391.77055358868614
21,3.93,3.975,n,388.42130981918905
22,3.99,4.035,l,399.95509080367617
23,4.05,4.095,e,501.05280788087623
24,4.14,4.185,s̪,731.5783906528613
25,4.2,4.245,o,462.2505463133248
26,4.41,4.455,t̪,779.6123000296529
27,4.47,4.515,e,479.2648963304896
28,4.56,4.605,o,447.33213488090877
29,4.62,4.665,l,383.8624188976281
30,4.68,4.725,o,449.1856189042002
31,5.25,5.295,k,939.1348213463303
32,5.28,5.325,j,515.0936196617403
33,5.31,5.355,e,376.5431326266143
34,5.43,5.475,n,511.6040756069546
35,5.49,5.535,a,522.1322017632667
36,5.61,5.655,s,1048.612182696895
37,5.67,5.715,a,508.6705629358097
38,5.73,5.775,l,355.77841411550565
39,5.85,5.895,s,815.8476496265909
40,5.97,6.015,t̪,676.8693997011093
41,6.0,6.045,e,447.1753929550377
42,6.12,6.165,a,732.4733194467475
43,6.27,6.315,ɳ,346.4144056316727
44,6.3,6.345,n,451.132537265121
45,6.33,6.375,iː,505.41331553639577
46,6.39,6.435,u,386.6442568409211
47,6.48,6.525,n,487.0488930404398
48,6.54,6.585,a,661.734936461556
49,6.6,6.645,ɾ,519.6666802826045
50,6.66,6.705,a,556.7979900403448
51,6.75,6.795,ɡ,383.6110437138236
52,6.78,6.825,o,366.21755235501206
53,6.84,6.885,l,345.6420423859873
54,6.9,6.945,o,448.18736776429245
55,7.44,7.485,m,658.1338215825034
56,7.47,7.515,a,579.888958346876
57,7.65,7.695,t̪,700.7892165108689
58,7.71,7.755,o,401.4977921574069
59,7.83,7.875,k,776.4401618601177
60,7.89,7.935,a,695.5027156469398
61,8.01,8.055,ɾ,403.87845138735946
62,8.04,8.084999999999999,i,368.2500950469922
63,8.13,8.175,k,980.1182074887755
64,8.19,8.235,ɾ,455.8921062195313
65,8.22,8.265,a,482.9301011673019
66,8.31,8.355,m,360.88684764974704
67,8.34,8.385,e,446.08568116974794
68,8.4,8.445,ɡ,493.9347897037018
69,8.43,8.475,o,475.9444884984728
70,8.49,8.535,l,460.10117871582236
71,8.55,8.595,a,547.4137906887075
72,8.67,8.715,n,365.3627878066148
73,8.73,8.775,o,440.03156091081644
74,8.88,8.925,n,397.88720869366387
75,8.94,8.985,e,583.0179912408586
76,9.0,9.045,s,1723.9432935270197
77,9.06,9.105,o,515.1970333936816
78,9.15,9.195,ɾ,669.947508668689
79,9.18,9.225,iː,243.88158190438517
80,9.27,9.315,s,1467.7833755994805
81,9.33,9.375,i,425.7491504101484
82,9.36,9.405,iː,418.11730973479627
83,9.84,9.885,k,1351.3328842477915
84,9.9,9.945,æ,640.1118421610119
85,9.96,10.005,l,507.4281583905937
86,9.99,10.035,a,573.820432686613
87,10.08,10.125,s,1200.9952987526601
88,10.14,10.185,a,713.0905166578034
89,10.29,10.335,m,349.061970097293
90,10.32,10.365,a,473.456877177363
91,10.41,10.455,ɾ,497.4803410893193
92,10.47,10.515,a,516.8184242168408
93,10.56,10.605,b,282.2450597191637
94,10.59,10.635,i,379.9372168866899
95,10.74,10.785,k,871.6297372114661
96,10.8,10.845,a,625.1956539506816
97,10.95,10.995,ɡ,259.2373867945975
98,11.01,11.055,iː,257.4085228675462
99,11.16,11.205,t̪,1180.7891275138352
100,11.22,11.265,o,426.1699071738957
