,start,end,phoneme,f1
0,0.87,0.915,a,749.5137543043123
1,0.96,1.005,i,414.7073821116593
2,1.05,1.095,ɡ,465.8523111817146
3,1.11,1.155,o,671.5610652567223
4,1.26,1.305,t̪,850.8809345893162
5,1.32,1.365,u,472.16924482970506
6,1.47,1.515,k,386.03643923705295
7,1.5,1.545,e,512.9334640718371
8,1.56,1.605,s,901.244343497918
9,1.59,1.635,e,755.1970523475276
10,1.68,1.725,ɡ,450.5239096909226
11,1.71,1.755,e,567.4225270383769
12,1.77,1.815,l,507.7317263624107
13,1.8,1.845,a,591.7703553288229
14,1.95,1.995,l,316.0346500135902
15,2.01,2.055,i,361.9044869952172
