,start,end,phoneme,f1
0,0.9,0.945,j,1436.4821183335655
1,0.96,1.005,e,458.8100305545208
2,1.05,1.095,l,404.7585472112726
3,1.08,1.125,a,563.4959472024213
4,1.17,1.215,w,384.84406284590716
5,1.23,1.275,e,403.6453464036054
6,1.38,1.4249999999999998,s̪,1550.3744222447026
7,1.47,1.515,a,673.189035122184
8,1.59,1.635,t̪,188.82324176897808
9,1.65,1.6949999999999998,æ,621.046848318737
10,1.74,1.785,ɳ,536.7536610598219
11,1.77,1.815,a,557.6808289985269
12,1.86,1.905,ɡ,483.6270423770411
13,1.89,1.935,a,563.1808097065094
14,1.98,2.025,l,342.37761420564175
15,2.04,2.085,i,324.9469208874003
16,2.1,2.145,ɾ,924.5468299556769
17,2.16,2.205,o,325.5695492857474
18,2.34,2.385,t̪,531.1824633505087
19,2.4,2.445,e,421.54193481536134
20,2.46,2.505,ʂ,1369.7141014517008
21,2.52,2.565,i,395.08868765127073
22,2.58,2.625,n,498.95376076990385
23,2.7,2.745,t̪,413.14358524073117
24,2.76,2.805,a,661.1835315217256
25,3.0,3.045,n,383.78529041709646
26,3.06,3.105,i,651.8321755358656
27,3.09,3.135,iː,711.556097144922
28,3.12,3.165,ɾ,1407.5433734083667
29,3.18,3.225,uː,424.42072944927816
30,3.21,3.255,w,544.877149491758
31,3.24,3.285,a,599.3685444408095
32,3.33,3.375,ʂ,329.79033089883217
33,3.39,3.435,a,148.2696232764945
34,3.48,3.525,n,304.13305378901924
35,3.54,3.585,e,599.3690781350225
36,3.84,3.885,s,1497.1711226894108
37,3.9,3.945,o,527.5501909222169
38,3.99,4.035,l,355.35297949843556
39,4.05,4.095,a,576.4734796493793
40,4.11,4.155,n,218.13107867699495
41,4.17,4.215,pʰ,595.0961570226243
42,4.26,4.305,a,584.9019783749782
