,start,end,phoneme,f1
0,0.87,0.915,ʂ,1726.3721757989767
1,0.93,0.975,a,534.7511619930112
2,1.11,1.155,d̪,579.7319405504861
3,1.17,1.215,a,485.9415265955223
4,1.23,1.275,m,227.44894379399594
5,1.29,1.335,a,621.7109010138898
6,1.41,1.4549999999999998,l̪,344.9534491496136
7,1.44,1.485,l,359.1306361739191
8,1.47,1.515,i,364.5791358343057
9,1.53,1.575,n,282.9139102879436
10,1.65,1.6949999999999998,e,607.019010168953
11,1.71,1.755,ɳ,320.91885198056525
12,1.74,1.785,n,415.47253639447524
13,1.8,1.845,i,448.0576057530466
14,1.83,1.875,j,475.8205409472593
15,1.89,1.935,e,591.1793618908862
16,1.92,1.965,ɳ,451.75741187376235
17,2.04,2.085,t̪,474.2635206087124
18,2.07,2.115,ɾ,462.206214276873
19,2.19,2.235,n,518.6172790232262
20,2.25,2.295,a,532.3760626441601
21,2.67,2.715,ʂ,1859.9965679771926
22,2.73,2.775,a,534.694227259397
23,2.79,2.835,m,218.40893202313774
24,2.97,3.015,a,513.9424315623493
25,3.06,3.105,v,421.5932604555528
26,3.09,3.135,a,526.8119214512705
27,3.15,3.195,ɾ,821.071169783658
28,3.24,3.285,k,777.1544348902361
29,3.3,3.345,a,589.5230636614081
30,3.36,3.405,o,469.0064880154924
31,3.51,3.555,n,383.0436379444072
32,3.57,3.615,i,429.59493943233895
33,3.66,3.705,æ,549.1705389569406
34,3.69,3.735,n,355.18800678693043
35,3.78,3.825,p,569.3172359401162
36,3.84,3.885,ɾ,772.6271562646433
37,3.9,3.945,o,331.09260515661964
38,4.05,4.095,i,322.51751577854293
39,4.23,4.275,t̪,1126.2714125846944
40,4.41,4.455,j,440.6918409607054
41,4.47,4.515,æ,517.7158517153329
42,4.5,4.545,n,385.68970881460257
43,4.65,4.695,ɾ,658.2256214112236
44,4.77,4.815,v,369.1759402338418
45,4.83,4.875,i,332.71813433884853
46,4.89,4.935,ɡ,269.561653188329
47,4.98,5.025,n,336.6558036412801
48,5.28,5.325,t̪,585.2798851084291
49,5.31,5.355,a,660.9635326824666
50,5.49,5.535,n,318.5721402279726
51,5.61,5.655,t̪ʰ,634.679751630646
52,5.67,5.715,i,451.881804974715
53,5.7,5.745,æ,417.1635178971649
54,5.82,5.865,e,476.07039348118104
55,5.88,5.925,n,258.39893995059396
56,5.97,6.015,a,615.601009226771
