,start,end,phoneme,f1
0,1.62,1.665,b,941.6215284557946
1,1.68,1.725,u,289.7355052124061
2,1.89,1.935,kʰ,1260.7067617236462
3,1.95,1.995,a,314.2797776969228
4,2.07,2.115,ɾ,284.2232677309858
5,2.16,2.205,p,529.0989370402679
6,2.22,2.265,uː,330.8816601996447
7,2.37,2.415,ʂ,1696.0570667031984
8,2.46,2.505,a,644.6373579993968
9,2.76,2.805,ɾ,1288.6665024753288
10,2.82,2.865,a,409.84586906450585
11,2.91,2.955,t̪,305.54319572404154
12,2.97,3.015,iː,471.94357728196667
13,3.15,3.195,p,710.9549939916752
14,3.21,3.255,ɾ,523.1963495945548
15,3.24,3.285,e,489.2573926431657
16,3.36,3.405,k,914.102013097877
17,3.45,3.495,a,605.0743084854493
18,3.6,3.645,ɾ,560.0213964314964
19,3.66,3.705,a,610.1714884449369
20,4.41,4.455,p,909.6668042262103
21,4.47,4.515,uː,219.11341751917436
22,4.53,4.575,ɾ,359.78947174908586
23,4.62,4.665,a,742.8283378389806
24,4.86,4.905,t̪,553.9894532087332
25,4.92,4.965,a,410.09979900183833
26,5.01,5.055,ɳ,245.15665179945591
27,5.19,5.235,i,231.3975664697943
28,5.28,5.325,k,911.4921619993155
29,5.67,5.715,iː,232.67854603789627
30,5.82,5.865,ʂ,1019.9203318713887
31,5.91,5.955,i,259.6670631385815
32,6.06,6.105,l,314.835910919187
33,6.12,6.165,i,244.332966695755
34,6.21,6.255,t̪,625.9840591115365
35,6.27,6.315,a,590.227402753064
36,6.9,6.945,p,1269.4732773810351
37,6.96,7.005,ɾ,454.9190004397316
38,7.05,7.095,a,644.2909631367796
39,7.11,7.155,o,548.5819557064344
40,7.32,7.365,i,694.1936126101115
41,7.53,7.575,n,211.83780789504002
42,7.62,7.665,iː,316.80534882026626
43,7.8,7.845,ʂ,1758.6284154620328
44,7.89,7.935,i,224.5052291230159
45,8.01,8.055,l,223.82362178218554
46,8.04,8.084999999999999,i,245.60010249033076
47,8.13,8.175,ɡ,247.46013785825008
48,8.19,8.235,a,332.1494893415237
49,8.25,8.295,l,252.12866156217203
50,8.31,8.355,i,285.7002112348214
51,8.4,8.445,n,227.28906015282078
52,8.52,8.565,t̪,615.7760699571855
53,8.61,8.655,a,658.0433015184923
54,9.6,9.645,w,178.1981859198686
55,9.63,9.675,e,247.86606098835588
56,9.72,9.765,ɾ,229.80140992903418
57,9.75,9.795,i,226.70813632522203
58,9.87,9.915,s,1114.8093726900227
59,9.93,9.975,æ,323.42297446847886
60,9.99,10.035,n,262.8501095402257
61,10.14,10.185,p,1128.7610662238478
62,10.2,10.245,a,550.7998077665534
63,10.35,10.395,t̪,1000.0666577832213
64,10.41,10.455,i,250.24715791661495
65,10.5,10.545,t̪,334.1000246228055
66,10.56,10.605,i,247.72417248217263
