,start,end,phoneme,f1
0,0.78,0.8250000000000001,m,261.8597455251243
1,0.84,0.885,iː,272.7551361422662
2,0.99,1.035,ɾ,304.41961119206513
3,1.05,1.095,e,349.7094852908186
4,1.08,1.125,ɾ,362.7601263017249
5,1.2,1.245,t̪,807.2320786581657
6,1.26,1.305,e,305.6636065969753
7,1.32,1.365,t̪,838.9599435653606
8,1.38,1.4249999999999998,i,276.104989545331
9,1.53,1.575,ɖ̤,361.54602836360397
10,1.59,1.635,a,496.6186416339944
11,1.83,1.875,ɳ,277.8034619674207
12,2.04,2.085,e,438.5819972690138
13,2.1,2.145,ɾ,784.9421698738391
14,2.16,2.205,ʂ,1630.2095848583347
15,2.22,2.265,e,398.41525736084924
16,2.28,2.325,ɾ,425.0472472576932
17,2.31,2.355,a,353.0870192641655
18,2.34,2.385,o,229.32975138883901
19,2.37,2.415,t̪,278.88556302438724
20,2.43,2.475,e,368.9783056595522
21,2.49,2.535,m,277.9261629675466
22,2.58,2.625,t̪,560.9298752108465
23,2.73,2.775,a,487.5081940607991
24,2.88,2.925,k,971.9386999513599
25,2.91,2.955,u,487.6187321178396
26,2.94,2.985,uː,883.9523635597031
27,3.0,3.045,ʂ,1787.7794269937938
28,3.06,3.105,i,287.4281357472615
29,3.12,3.165,t̪,291.538099328768
30,3.18,3.225,a,543.3153417254088
31,3.33,3.375,k,710.1623954144441
32,3.39,3.435,a,488.9757686618702
33,3.75,3.795,ʂ,1299.285461197865
34,3.81,3.855,a,591.2343080485955
35,3.99,4.035,ɡ,223.78254594249194
36,4.05,4.095,e,398.64276562229173
37,4.11,4.155,ɾ,842.394574878139
38,4.14,4.185,a,458.5164662298836
39,4.23,4.275,t̪,621.5260101663522
40,4.29,4.335,o,393.45639194969357
41,4.53,4.575,f,943.4467317247309
42,4.62,4.665,uː,326.4523042854384
43,4.95,4.995,n,246.63460902267414
44,5.01,5.055,i,284.849830637136
45,5.16,5.205,ɾ,1078.4913576728359
46,5.25,5.295,o,278.84210623181264
47,5.73,5.775,ɟ,502.57442262615456
48,5.76,5.805,i,447.77436884032426
49,5.82,5.865,n,243.5612618484156
50,5.85,5.895,ɳ,253.67370648559603
51,5.91,5.955,iː,280.9334428435288
52,6.06,6.105,i,233.83739182029376
53,6.3,6.345,a,573.9523256002495
54,6.36,6.405,n,263.0415224226415
55,6.48,6.525,t̪,856.5305237630847
56,6.54,6.585,i,327.40879218728986
57,6.6,6.645,m,335.2667828864131
58,6.63,6.675,o,385.4131371034415
59,6.72,6.765,v,440.8501823936325
60,6.75,6.795,o,486.3701863385909
61,6.93,6.975,i,294.0867800101006
62,7.14,7.185,a,504.6046300207572
63,7.2,7.245,n,263.7629353212432
64,7.5,7.545,i,716.9989063292908
65,7.59,7.635,l,411.3385498333981
66,7.65,7.695,a,316.17396607894034
67,7.68,7.725,o,157.09458214354422
68,7.71,7.755,p,164.2649052275137
69,7.77,7.814999999999999,a,329.4977697508625
70,7.8,7.845,n,288.6585659776525
71,7.89,7.935,t̪,313.0511712152111
72,7.95,7.995,a,548.7766852807182
73,8.01,8.055,o,546.340686722368
74,8.07,8.115,ɾ,423.2130362845248
75,8.16,8.205,w,358.4337487602728
76,8.19,8.235,o,388.2602375405656
77,8.25,8.295,n,268.2587682425967
78,8.7,8.745,o,341.23203686684303
79,8.85,8.895,f,1212.5713707634502
80,8.91,8.955,a,532.3213847616375
81,9.0,9.045,ɡ,336.3857747650007
82,9.12,9.165,ʂ,1452.0264876457363
83,9.18,9.225,iː,249.56242051465364
84,9.27,9.315,t̪,831.9910402185832
85,9.3,9.345,e,411.7265330484415
86,9.36,9.405,w,260.77830490446973
87,9.42,9.465,e,387.1534748852286
