,start,end,phoneme,f1
0,0.69,0.735,kʰ,652.9247368195344
1,0.75,0.795,a,471.1202522740415
2,0.84,0.885,n,432.2941026063042
3,0.9,0.945,a,522.7078733046379
4,0.99,1.035,s,335.84176233428855
5,1.05,1.095,d̪,1229.865026492364
6,1.11,1.155,i,399.52617053378174
7,1.26,1.305,t̪,636.8809220775313
8,1.32,1.365,i,379.0008629453182
9,1.35,1.395,j,448.2754508445033
10,1.38,1.4249999999999998,e,488.95140422905837
11,1.5,1.545,l,386.10054201976124
12,1.53,1.575,e,475.07718845650925
13,1.62,1.665,ɾ,373.6208651191499
14,1.68,1.725,u,403.3099037554528
15,1.77,1.815,w,482.7815430424566
16,1.83,1.875,a,615.6478154344417
17,2.25,2.295,t̪ʰ,616.9460773604051
18,2.31,2.355,æ,629.1668719061532
19,2.55,2.595,d̪,324.8883503162007
20,2.61,2.655,e,498.1503501884198
21,2.73,2.775,v,435.33533607054
22,2.79,2.835,a,529.4685493505643
23,2.94,2.985,ɳ,333.6376741461313
24,3.0,3.045,o,423.85047090763027
25,3.6,3.645,w,430.3874953325661
26,3.93,3.975,d̪,782.0610892890858
27,3.99,4.035,i,423.0688325133493
28,4.05,4.095,k,628.5723789463998
29,4.11,4.155,a,506.2964886615147
30,4.32,4.365,iː,374.71447910804847
31,4.44,4.485,l,391.6908287708419
32,4.5,4.545,a,623.8367688696529
33,4.59,4.635,ɡ,403.5754600389818
34,4.68,4.725,l,459.37332730229457
35,4.74,4.785,a,490.0208643733163
36,4.83,4.875,l,279.1934124077285
37,4.89,4.935,i,408.3067702939009
38,5.43,5.475,s,1000.9186173445944
39,5.49,5.535,æ,580.7742490704974
40,5.55,5.595,n,484.5105647328913
41,5.7,5.745,ɾ,475.81456592414264
42,5.76,5.805,e,495.2776593108798
43,5.82,5.865,i,477.6930541703555
44,5.91,5.955,s,2010.1698596563722
45,5.97,6.015,iː,470.8010204979033
46,6.06,6.105,ɾ,533.7171279773893
47,6.09,6.135,a,616.6118348349871
48,6.18,6.225,l,524.3481322994712
49,6.24,6.285,a,650.7043419426344
50,6.33,6.375,ɡ,374.564780716909
51,6.36,6.405,w,414.6346699187023
52,6.39,6.435,o,324.8200740903367
53,6.45,6.495,t̪,418.06459490580994
54,6.51,6.555,a,468.7030210083106
55,6.57,6.615,ɳ,261.75086600522775
56,6.6,6.645,n,391.843421546434
57,6.66,6.705,iː,404.36915462204877
