,start,end,phoneme,f1
0,0.6,0.645,h,922.4990403088741
1,0.66,0.7050000000000001,a,788.3001100149573
2,0.72,0.765,ŋ,628.7010916559701
3,0.84,0.885,l,433.9627783756112
4,0.9,0.945,a,805.8176449432306
5,0.96,1.005,s,1592.3000596320255
6,1.08,1.125,t̪,1092.2273673647883
7,1.14,1.1849999999999998,a,508.16153016805373
8,1.2,1.245,l,325.7672341092992
9,1.26,1.305,a,481.1881542974892
10,1.32,1.365,ɡ,402.6333032553267
11,1.35,1.395,a,470.22925699936303
12,1.41,1.4549999999999998,l̪,326.1075340185099
13,1.47,1.515,u,364.36153692954673
14,1.62,1.665,v,251.18026217978007
15,1.68,1.725,iː,279.7495086344731
16,1.8,1.845,ɾ,416.3371997294783
17,1.86,1.905,a,573.04787276819
18,1.95,1.995,ʃ,1844.0443716516527
19,2.04,2.085,e,490.2166345699064
20,2.07,2.115,j,426.6516783662457
21,2.16,2.205,v,415.8674961569981
22,2.19,2.235,a,472.9829003978604
23,2.28,2.325,d̪,342.15774438369164
24,2.31,2.355,æ,551.301308519072
25,2.4,2.445,n,257.11072079628144
26,2.49,2.535,m,442.6845231631691
27,2.52,2.565,a,514.7292433314599
28,2.61,2.655,t̪,315.1142399517525
29,2.64,2.685,æ,443.68683606815296
30,2.76,2.805,l,281.83507682634274
31,2.82,2.865,e,329.3494474517091
32,2.88,2.925,iː,250.19867017007144
33,2.91,2.955,m,219.60073478689023
34,3.09,3.135,o,388.19008593695725
35,3.27,3.315,ʂ,1644.2082381022778
36,3.39,3.435,m,439.0786394894897
37,3.45,3.495,a,508.142949933124
38,3.48,3.525,ɳ,357.43320473709235
39,3.6,3.645,o,402.4662972997079
40,3.69,3.735,b,292.53055368652565
41,3.75,3.795,a,447.2723248798983
42,3.78,3.825,j,399.49128110313
43,3.87,3.915,e,376.5115921229786
44,3.96,4.005,s,1381.657939072056
45,4.02,4.065,uː,377.1489193732297
46,4.08,4.125,l̪,405.57210798975206
47,4.14,4.185,a,462.39109094643754
48,4.41,4.455,i,268.6810631147036
49,4.56,4.605,v,332.9820193640066
50,4.68,4.725,ɳ,254.5909714018231
51,4.77,4.815,uː,402.45764276065955
52,5.73,5.775,a,831.3475075554996
53,5.85,5.895,t̪,713.2767355889631
54,5.88,5.925,a,574.4432944417086
55,5.97,6.015,w,424.1120323884875
56,6.03,6.075,a,688.1712437185708
57,6.39,6.435,h,1246.0334734789378
58,6.45,6.495,a,721.6860098617409
59,6.54,6.585,ŋ,363.0365264862106
60,6.66,6.705,ɡ,387.61605572931467
61,6.72,6.765,a,487.8494120790228
62,6.78,6.825,ɳ,320.6535872637322
63,7.17,7.215,n,287.70138070329114
64,7.23,7.275,u,317.11419469837483
65,7.35,7.395,ɾ,330.8597610136943
66,7.41,7.455,uː,372.4336074893481
67,7.47,7.515,n,292.588860331199
68,7.59,7.635,uː,384.2354891698905
69,7.65,7.695,s̪,1445.0148917806441
70,7.77,7.814999999999999,t̪ʰ,839.6532733902096
71,7.83,7.875,a,574.3201621466377
72,7.89,7.935,l,492.6477924931411
73,7.95,7.995,a,586.8883004661457
74,8.01,8.055,ɡ,399.48448468265076
75,8.07,8.115,a,524.1571914548497
76,8.13,8.175,l,594.957046628562
77,8.19,8.235,a,756.910834963106
78,8.46,8.505,ʂ,1358.853810740335
79,8.52,8.565,a,525.151903121119
80,8.58,8.625,ɾ,482.6139585108217
81,8.67,8.715,ɳ,457.59470788611696
82,8.7,8.745,e,531.3356595612162
83,8.79,8.834999999999999,ɡ,340.6431024338109
84,8.88,8.925,l,368.87093273055456
85,8.97,9.015,n,268.5505387379944
86,9.03,9.075,ɳ,303.0623239635862
87,9.09,9.135,iː,313.0394918252944
88,9.12,9.165,ɳ,314.6537060387792
89,9.27,9.315,ɾ,319.7249862811398
90,9.33,9.375,e,1115.9715017420665
91,9.39,9.435,ʂ,780.5969965270376
92,9.45,9.495,a,397.8998349079129
93,9.51,9.555,b,252.0276000491536
94,9.57,9.615,e,408.11961255952883
95,9.72,9.765,k,946.2931614499723
96,9.78,9.825,a,664.3643985030751
97,9.9,9.945,ɡ,312.98958172911443
98,9.93,9.975,uː,360.93787487644676
99,9.99,10.035,t̪,137.63068038400783
100,10.14,10.185,e,379.42280303068503
101,10.23,10.275,t̪,299.90261692184646
102,10.29,10.335,e,410.6128547336574
