,start,end,phoneme,f1
0,0.96,1.005,iː,286.50525705530043
1,1.17,1.215,t̪,945.1778374693209
2,1.41,1.4549999999999998,ɾ,427.0961754902024
3,1.44,1.485,o,462.8546252520079
4,1.53,1.575,v,450.2869809270125
5,1.59,1.635,o,511.11826823599864
6,1.65,1.6949999999999998,n,338.3765350348905
7,1.77,1.815,o,392.53473988652866
8,1.89,1.935,b,317.4097314634542
9,1.95,1.995,a,668.6280605186529
10,2.04,2.085,ɾ,485.3336234293981
11,2.1,2.145,a,520.9666171510164
12,2.19,2.235,t̪,843.5601296833194
13,2.22,2.265,o,406.8518105276892
14,2.34,2.385,t̪,489.4713523731105
15,2.4,2.445,e,398.7296382285302
16,2.49,2.535,l,291.59648513554026
17,2.55,2.595,i,376.9135327770546
18,2.76,2.805,v,337.1466868374254
19,2.79,2.835,i,415.7095486886723
20,2.82,2.865,e,498.6523597794695
21,2.91,2.955,v,490.26554758454375
22,2.94,2.985,o,540.0815070756111
23,3.06,3.105,s,1157.8202133164912
24,3.15,3.195,a,731.522697591092
25,3.3,3.345,j,476.69627827946744
26,3.36,3.405,a,632.5979986154155
27,3.72,3.765,t̪,422.38183841445874
28,3.78,3.825,ɾ,340.65844824726724
29,3.9,3.945,t̪,300.7289051832687
30,3.96,4.005,e,370.48146154026114
31,4.05,4.095,l,267.3258688822105
32,4.11,4.155,i,354.6048033570943
33,4.23,4.275,m,230.78519156378783
34,4.32,4.365,o,535.2000360769256
35,4.5,4.545,a,604.5378166108219
36,4.53,4.575,n,585.150281723117
37,4.59,4.635,l,536.762539065937
38,4.65,4.695,a,596.3700575230308
39,4.74,4.785,w,494.8521536646358
40,4.8,4.845,a,624.3278046997967
41,4.95,4.995,ɡ,291.75902897277786
42,5.01,5.055,i,351.54480178994515
43,5.22,5.265,p,1220.5000832908547
44,5.31,5.355,e,392.1087022412116
45,5.49,5.535,ɡ,330.31988756736916
46,5.61,5.655,ʂ,1785.6603827767144
47,5.7,5.745,uː,327.4983008666051
48,5.85,5.895,t̪,1207.3363866693487
49,5.94,5.985,a,607.3792635552572
50,6.06,6.105,ɾ,367.0495301035749
51,6.12,6.165,e,405.7043360295264
