,start,end,phoneme,f1
0,1.14,1.1849999999999998,t̪,898.3639618134766
1,1.17,1.215,o,470.8303987325553
2,1.23,1.275,ɾ,752.0820972624042
3,1.29,1.335,ɖ̤,432.30476286063566
4,1.32,1.365,e,546.7322663593694
5,1.41,1.4549999999999998,s,1358.2197298224066
6,1.5,1.545,e,518.0303400056354
7,1.53,1.575,ɳ,369.27914200884805
8,1.65,1.6949999999999998,d̪,290.11407408688785
9,1.68,1.725,iː,325.6649371148827
10,1.71,1.755,i,390.4065524987445
11,1.74,1.785,j,502.9873681235939
12,1.77,1.815,a,599.9842629791559
13,1.86,1.905,p,510.0834857970205
14,1.92,1.965,ɾ,432.549373376669
15,1.95,1.995,a,433.261334619989
16,2.1,2.145,d̪,648.7967096091185
17,2.13,2.175,e,463.395367886025
18,2.19,2.235,k,434.1194471831329
19,2.28,2.325,ʂ,1768.0963085601536
20,2.37,2.415,a,693.4598210510904
21,2.46,2.505,ɳ,340.5167225307715
22,2.58,2.625,d̪,348.2410487770391
23,2.64,2.685,a,524.7420428188002
24,2.88,2.925,j,310.0617417850378
25,2.91,2.955,u,342.9551453756615
26,3.0,3.045,m,754.6672763558057
27,3.06,3.105,a,626.1159128780312
28,3.18,3.225,t̪,231.4950042244243
29,3.21,3.255,e,413.62154581775695
30,3.27,3.315,ɾ,516.9553245312615
31,3.33,3.375,i,319.84973354789236
32,3.36,3.405,j,352.3067079567109
33,3.39,3.435,e,374.77647804811494
34,3.45,3.495,l̪,264.4004878612988
35,3.54,3.585,l,320.7780270196411
36,3.57,3.615,iː,371.0110259012182
37,4.05,4.095,a,641.4791512780703
38,4.11,4.155,ɳ,306.8128796884426
39,4.26,4.305,a,557.436845815113
40,4.35,4.395,w,508.46652111242656
41,4.53,4.575,iː,362.21312437960745
42,4.59,4.635,w,359.5390431678422
43,4.65,4.695,i,380.34963438926576
44,4.71,4.755,n,390.2254005012145
45,4.77,4.815,iː,665.3796413490566
46,4.86,4.905,a,676.6717655376758
47,4.92,4.965,ɳ,227.7881368962288
48,5.01,5.055,t̪,518.5808169726894
49,5.07,5.115,e,564.5289794045271
50,5.1,5.145,ɾ,652.6403984364548
51,5.19,5.235,k,747.1855670346846
52,5.25,5.295,a,426.69415298962076
53,5.34,5.385,t̪,750.3089648716459
54,5.37,5.415,a,670.5368265509205
55,5.46,5.505,m,213.9491206792308
56,5.58,5.625,ʂ,1698.4186486017793
57,5.64,5.685,e,434.07520041988374
58,5.7,5.745,ɡ,313.61203854372025
59,5.76,5.805,o,454.47244468771527
60,5.82,5.865,l,374.46442993250497
61,5.88,5.925,o,410.22829159284186
62,6.3,6.345,t̪,535.7533482315374
63,6.33,6.375,o,442.5225318427056
64,6.39,6.435,ɾ,721.0801774329631
65,6.45,6.495,e,509.2642887447823
66,6.54,6.585,ʂ,829.0131325892844
67,6.6,6.645,æ,529.2743699722325
68,6.66,6.705,n,328.65414389947597
69,6.72,6.765,d̪,406.50979439800506
70,6.78,6.825,i,365.26248461227294
71,6.87,6.915,a,546.2924689736088
72,6.96,7.005,n,357.3419706924914
73,7.17,7.215,l,531.2005458419051
74,7.26,7.305,t̪,264.37991876362173
75,7.32,7.365,a,613.5489626339146
76,7.47,7.515,iː,381.0656961280482
77,7.53,7.575,n,471.99910785204884
78,7.62,7.665,d̪,301.8843668619431
79,7.68,7.725,iː,344.2383325268555
80,7.74,7.785,ɳ,357.86070631259105
81,7.8,7.845,e,481.4105493464288
82,7.86,7.905,ɡ,282.9049089023911
83,7.92,7.965,o,436.9393227954271
84,8.04,8.084999999999999,ɾ,378.03287819416767
85,8.07,8.115,i,407.4935840450003
86,8.16,8.205,e,434.9593379941154
87,8.22,8.265,l̪,329.8444400367005
88,8.25,8.295,l,323.67351527740846
89,8.31,8.355,i,373.15212418348244
90,8.37,8.415,n,304.00713496442893
91,8.46,8.505,a,651.1839219008394
92,8.97,9.015,w,1244.4350278277946
93,9.0,9.045,u,538.9421351887702
94,9.06,9.105,n,276.190484811555
95,9.12,9.165,d̪,348.8427939391243
96,9.15,9.195,o,371.51442916307536
97,9.24,9.285,d̪,729.719512065265
98,9.3,9.345,u,323.82951419685156
99,9.36,9.405,ɾ,449.31849421546264
100,9.45,9.495,b,216.1289799709841
101,9.51,9.555,a,594.4099834012515
102,9.57,9.615,l,457.6207427943513
103,9.63,9.675,a,486.6463063130914
104,9.69,9.735,s,1286.8216155934897
105,9.78,9.825,t̪,938.331134772838
106,9.84,9.885,a,696.7058899501175
107,9.93,9.975,n,450.52084086436446
108,9.96,10.005,a,590.1742080667221
109,10.05,10.095,t̪,612.1810402630725
110,10.08,10.125,e,506.2821051180338
111,10.17,10.215,m,569.5245953884607
112,10.2,10.245,uː,471.27746025654056
113,10.26,10.305,l̪,364.87870252229516
114,10.29,10.335,l,367.08368233754453
115,10.35,10.395,a,404.16581535931346
116,10.44,10.485,k,1034.7187508546942
117,10.5,10.545,a,668.8475640860464
118,10.71,10.755,t̪,1453.7607714481142
119,10.77,10.815,u,295.03864052252806
120,10.83,10.875,ɾ,473.2523480795438
121,10.89,10.935,i,246.12474258256043
122,10.95,10.995,k,830.5016578257688
123,11.01,11.055,o,483.5529660203274
124,11.07,11.115,l̪,349.9413783479345
125,11.13,11.175,uː,320.811581590666
126,11.19,11.235,t̪,835.5276588526698
127,11.25,11.295,e,528.8738753332315
128,11.34,11.385,w,467.4136038481214
129,11.37,11.415,e,494.2615811602198
