,start,end,phoneme,f1
0,0.63,0.675,a,707.8720683345534
1,0.75,0.795,t̪,742.7917811631413
2,0.81,0.8550000000000001,e,411.41025598289065
3,0.87,0.915,ɾ,328.65241090095566
4,0.93,0.975,i,372.8376660750245
5,0.99,1.035,n,310.9459443489371
6,1.08,1.125,t̪,345.50313070897704
7,1.14,1.1849999999999998,a,668.1428044171683
8,1.47,1.515,kʰ,1034.7033714082766
9,1.56,1.605,a,760.2895054626646
10,1.8,1.845,i,387.43839663290777
11,1.86,1.905,n,307.6202628137411
12,2.04,2.085,u,306.8878402084673
13,2.4,2.445,n,289.979817513334
14,2.46,2.505,i,322.73092378588177
15,2.58,2.625,ɾ,202.78817704916688
16,2.64,2.685,e,345.95102590683115
17,2.73,2.775,j,294.6366090055731
18,2.79,2.835,e,482.5782933470933
19,2.88,2.925,h,504.68321707485495
20,2.94,2.985,a,685.2191739850443
21,3.09,3.135,k,1508.2413212638864
22,3.18,3.225,i,312.77401539927286
23,3.45,3.495,m,314.45343334235207
24,3.48,3.525,e,403.3432477259917
25,3.51,3.555,n,389.3389797033852
26,3.57,3.615,ɳ,372.57411548872943
27,3.63,3.675,a,459.446126577728
28,3.72,3.765,ʂ,906.3496551833554
29,3.81,3.855,i,311.96843963533735
30,4.14,4.185,o,310.49571095624026
31,4.26,4.305,p,1107.314475772093
32,4.32,4.365,e,395.0024443769161
33,4.38,4.425,j,314.19527199181033
34,4.44,4.485,o,387.73230845623976
35,4.59,4.635,b,283.99761891786704
36,4.62,4.665,i,510.9480414666459
37,4.71,4.755,ʂ,937.9227263199289
38,4.77,4.815,uː,406.62094118592915
39,4.83,4.875,l,382.6479270287082
40,4.89,4.935,a,669.3917124052754
41,5.01,5.055,ɡ,343.59176683630204
42,5.04,5.085,o,333.3124286657884
43,5.1,5.145,t̪,1360.6764914711443
44,5.22,5.265,a,548.9361652674874
45,5.28,5.325,l̪,388.43052679744443
46,5.34,5.385,e,492.79533216027176
