,start,end,phoneme,f1
0,2.04,2.085,n,296.0968533302721
1,2.07,2.115,iː,355.812738253354
2,2.13,2.175,l,616.744846231331
3,2.25,2.295,d̪,461.42408911316505
4,2.31,2.355,e,439.79379214191647
5,2.4,2.445,s,1701.6606253432817
6,2.46,2.505,t̪,833.6455501231638
7,2.52,2.565,a,557.4005498323575
8,2.79,2.835,l,413.8032896953933
9,2.82,2.865,a,541.7540999969196
10,2.88,2.925,k,1012.4403782666028
11,2.97,3.015,ʂ,1582.9154202146494
12,3.03,3.075,a,930.0390528718918
13,3.09,3.135,n,1000.6168569691375
14,3.12,3.165,a,727.223600635246
15,3.21,3.255,ɡ,583.0748210581962
16,3.24,3.285,o,632.9741926888738
17,3.3,3.345,l,607.7882775340091
18,3.36,3.405,a,596.0710297703439
19,3.45,3.495,n,499.5396747573764
20,3.51,3.555,o,558.4432973481893
21,3.57,3.615,l,515.7144868277763
22,3.6,3.645,o,495.06469735774374
23,3.66,3.705,ɡ,637.7554665269929
24,3.72,3.765,o,655.1488363423834
25,3.78,3.825,n,289.5021507115914
26,3.87,3.915,ɡ,373.91247900446604
27,3.93,3.975,a,645.0008992283896
28,4.23,4.275,o,597.1817973443366
29,4.35,4.395,s,1135.1111611290742
30,4.41,4.455,a,627.8507450415826
31,4.5,4.545,v,515.6273118879137
32,4.56,4.605,o,599.8256598569078
33,4.62,4.665,s,1497.7763373692926
34,4.68,4.725,t̪,1004.2902649368178
35,4.71,4.755,u,607.7393720280635
36,4.77,4.815,ɡ,489.1583330390275
37,4.8,4.845,a,560.5435581324917
38,4.86,4.905,l̪,466.02313294289223
39,4.89,4.935,a,539.5812915784294
40,5.01,5.055,n,337.32486870882065
41,5.07,5.115,u,515.1668971376376
42,5.46,5.505,s,1398.9662704452003
43,5.55,5.595,a,760.6673159248381
44,5.58,5.625,m,968.2682364833292
45,5.7,5.745,ʂ,1254.9585841688433
46,5.76,5.805,o,507.8445460008997
47,5.91,5.955,l,240.48163944153868
48,5.94,5.985,i,278.6566943774979
49,6.03,6.075,s,892.9089154256791
50,6.06,6.105,a,580.1662823801568
51,6.15,6.195,l,506.2203199101927
52,6.18,6.225,a,620.8713999754791
53,6.27,6.315,ɡ,505.29290684610027
54,6.33,6.375,o,305.4714958463864
55,6.42,6.465,t̪,1017.4376973916018
56,6.48,6.525,a,492.5544813777687
57,6.54,6.585,l̪,283.11039459173264
58,6.6,6.645,e,397.94939156413614
