,start,end,phoneme,f1
0,0.9,0.945,a,580.360615940199
1,1.05,1.095,i,314.16850082440317
2,1.17,1.215,ɡ,359.9979097920954
3,1.23,1.275,o,462.816903947016
4,1.41,1.4549999999999998,t̪,1355.626215120503
5,1.5,1.545,o,482.37946542718726
6,1.68,1.725,k,610.109716195132
7,1.74,1.785,a,518.2816632397319
8,1.8,1.845,n,241.30586384263347
9,1.86,1.905,ɖ̤,422.05472492992055
10,1.92,1.965,æ,559.0060324847823
11,2.01,2.055,ɡ,406.15829595905865
12,2.07,2.115,e,532.7251373582321
13,2.19,2.235,l,452.93756381351744
14,2.22,2.265,a,525.02728527733
15,2.4,2.445,l,252.92837521341355
16,2.46,2.505,i,297.7578576486135
