,start,end,phoneme,f1
0,0.66,0.7050000000000001,i,254.79314254378264
1,0.81,0.8550000000000001,m,259.9356582629647
2,0.87,0.915,uː,345.1131254507451
3,0.9,0.945,o,344.2457140912474
4,0.96,1.005,l,339.65401862664004
5,1.08,1.125,kʰ,1240.6403601692439
6,1.14,1.1849999999999998,a,443.18817342334034
7,1.26,1.305,i,308.90090593102553
8,1.35,1.395,t̪,648.067036911554
9,1.38,1.4249999999999998,e,340.8545040831241
10,1.5,1.545,n,279.3082001736294
11,1.53,1.575,o,319.10585996444127
12,1.74,1.785,n,300.916380305853
13,1.77,1.815,i,352.0954619015727
14,1.83,1.875,æ,535.7940438439794
15,1.95,1.995,j,368.4288294982172
16,2.01,2.055,æ,471.0271405683881
17,2.1,2.145,l,310.139716255358
18,2.16,2.205,e,387.3194521994237
19,2.31,2.355,uː,314.9967657725732
20,2.61,2.655,t̪,1057.634013679832
21,2.73,2.775,ŋ,268.3588267390043
22,2.97,3.015,kʰ,940.1856655247375
23,3.03,3.075,a,465.23369673592646
24,3.15,3.195,ɾ,370.3948707675563
25,3.18,3.225,e,379.641294536857
26,3.24,3.285,j,323.2051322867875
27,3.3,3.345,iː,250.54701432170253
28,3.36,3.405,t̪,798.1375106163708
29,3.42,3.465,a,514.7874358959219
30,3.54,3.585,n,401.8131837522603
31,3.6,3.645,a,514.6917073613919
32,3.72,3.765,w,824.5259714014375
33,3.75,3.795,o,350.89579070659875
34,3.9,3.945,t̪,1156.3434040846964
35,3.96,4.005,o,346.3081491623497
36,4.11,4.155,kʰ,999.2590170175114
37,4.2,4.245,a,532.0073869166159
38,4.29,4.335,ɾ,912.8206095509851
39,4.35,4.395,e,376.8520866850717
40,4.41,4.455,ɡ,381.4208064762053
41,4.47,4.515,a,500.8041929090079
42,4.53,4.575,o,1179.8339704327846
43,4.65,4.695,t̪,851.5681839194873
44,4.71,4.755,i,281.55884434579997
45,4.89,4.935,p,808.6083878961826
46,4.95,4.995,e,380.3446802637081
47,5.01,5.055,l,293.71161208564354
48,5.04,5.085,i,332.1801962948553
49,5.1,5.145,ɡ,281.38647276105564
50,5.22,5.265,n,295.9887542896526
51,5.25,5.295,iː,298.2506050094474
52,5.34,5.385,s̪,1986.1349451327976
53,5.4,5.445,i,322.0082622179904
54,5.67,5.715,kʰ,1047.775323853776
55,5.79,5.835,m,371.1240508031722
56,5.85,5.895,o,258.23505547307093
57,5.97,6.015,k,827.03107516657
58,6.03,6.075,e,353.5321480447811
59,6.45,6.495,u,317.6896599634628
60,6.51,6.555,n,279.45176945115065
61,6.6,6.645,ɾ,369.39516957396575
62,6.66,6.705,a,555.4329747641053
63,6.75,6.795,ɡ,320.8404704051785
64,6.78,6.825,o,329.1060600692786
65,6.87,6.915,t̪,1311.7210446147458
66,6.93,6.975,e,280.3352134401678
67,6.96,7.005,ɾ,440.25944883987967
68,7.02,7.065,e,351.3618606140281
