,start,end,phoneme,f1
0,1.2,1.245,a,760.4991519140084
1,1.29,1.335,n,308.55322505132375
2,1.41,1.4549999999999998,t̪,1000.3092152238142
3,1.47,1.515,o,531.3032055354623
4,1.56,1.605,p,607.4411172585542
5,1.62,1.665,a,660.3357238332067
6,1.8,1.845,l,399.0697568210272
7,1.92,1.965,ɾ,414.8377540835838
8,1.98,2.025,u,413.0775235483986
9,2.16,2.205,a,676.469047607263
10,2.28,2.325,v,438.33005430311374
11,2.31,2.355,e,503.8526206924512
12,2.37,2.415,ɾ,422.6511992124064
13,2.43,2.475,iː,384.0504568169495
14,2.46,2.505,n,351.4637462662959
15,2.58,2.625,t̪,585.8898659356794
16,2.61,2.655,a,656.212300036791
17,2.73,2.775,m,337.9216203748391
18,2.79,2.835,a,681.3218298569848
19,2.91,2.955,ɾ,486.83724775546574
20,3.0,3.045,k,517.1056258507658
21,3.03,3.075,iː,450.0051072905777
22,3.12,3.165,s,1248.0413868547164
23,3.18,3.225,o,378.48160981268876
24,3.21,3.255,ŋ,331.3074540706206
25,3.3,3.345,k,850.740783948458
26,3.36,3.405,o,471.87037529355763
27,3.45,3.495,w,434.98878545418074
28,3.48,3.525,e,498.76750989255567
29,3.51,3.555,n,371.53528625399997
30,3.69,3.735,u,376.9778528523929
31,3.81,3.855,ɡ,321.7037723978184
32,3.87,3.915,o,445.33269117320714
33,3.99,4.035,s,1364.08785619084
34,4.05,4.095,uː,363.11526086801484
35,4.17,4.215,l,274.51748405222105
36,4.23,4.275,i,355.6593808065938
37,4.38,4.425,m,726.3890216732576
38,4.44,4.485,a,714.9148204766952
39,4.59,4.635,ɾ,524.5422591496989
40,4.65,4.695,o,378.4290981971358
41,4.83,4.875,t̪,330.1118250804324
42,5.1,5.145,l,298.109884022227
43,5.16,5.205,i,339.3204021162629
44,5.37,5.415,a,659.4513645208359
45,5.46,5.505,v,517.2759097916345
46,5.49,5.535,a,602.2735131413602
47,5.55,5.595,ɾ,529.7484993610286
48,5.67,5.715,s,876.2472444713104
49,5.73,5.775,e,522.1307936440668
50,5.76,5.805,ɾ,415.83577477373495
51,5.82,5.865,iː,385.60964879637584
52,5.88,5.925,k,504.7018345486735
53,5.94,5.985,o,440.4746599088402
54,6.03,6.075,kʰ,877.1777904049022
55,6.09,6.135,o,474.4002618137738
56,6.18,6.225,l,384.4722300211693
57,6.24,6.285,o,408.8699791055093
58,6.36,6.405,h,1011.3644891178859
59,6.45,6.495,a,654.3469661328103
60,6.6,6.645,l,492.4707737335156
61,6.66,6.705,a,656.5002245470329
62,6.75,6.795,k,316.5226735304999
63,6.81,6.855,a,447.7322063113617
64,6.87,6.915,t̪,289.1555919891158
65,6.99,7.035,n,275.914459796502
66,7.11,7.155,t̪,361.21243882042046
67,7.17,7.215,e,407.10667835988596
68,7.32,7.365,j,336.52931891514464
69,7.38,7.425,e,470.8343049096484
70,7.53,7.575,ɖ̤,1427.081574755771
71,7.59,7.635,e,511.19376196904153
72,7.65,7.695,ɾ,503.80448198429383
73,7.77,7.814999999999999,w,405.77883004270063
74,7.86,7.905,e,502.61335243972604
75,7.92,7.965,i,343.6639343830899
76,8.01,8.055,s,1704.1228509879672
77,8.1,8.145,a,444.5411112907433
78,8.19,8.235,b,258.5881710272492
79,8.22,8.265,i,377.3518500255326
80,8.43,8.475,kʰ,1095.6800708495941
81,8.52,8.565,a,633.7132916798154
82,8.88,8.925,i,249.72514315795482
83,9.06,9.105,t̪,575.9914800805611
84,9.12,9.165,u,353.49366276006464
