,start,end,phoneme,f1
0,0.99,1.035,h,1134.6828455650357
1,1.05,1.095,a,635.9724758773442
2,1.11,1.155,ŋ,555.6311952030918
3,1.2,1.245,k,485.0353955179633
4,1.26,1.305,a,453.83296495792854
5,1.35,1.395,l,429.9576615193184
6,1.5,1.545,ɟ,235.77546152454036
7,1.59,1.635,i,360.2201369279736
8,1.74,1.785,k,288.05314612704683
9,1.8,1.845,ɾ,421.4295572217312
10,1.95,1.995,m,922.4157107528815
11,2.04,2.085,o,473.88221773161587
12,2.28,2.325,kʰ,860.3802948982612
13,2.34,2.385,i,475.74283704026794
14,2.4,2.445,ɾ,249.45063749301258
15,2.52,2.565,n,486.27191173582713
16,2.58,2.625,a,649.944427392974
17,2.67,2.715,ɾ,646.8749738844488
18,2.76,2.805,k,778.003182933044
19,2.82,2.865,a,567.7126659324247
20,2.88,2.925,ɾ,486.0391675250997
21,2.94,2.985,a,613.0305080739109
22,3.09,3.135,d̪,455.6111934089439
23,3.12,3.165,i,348.7575934482475
24,3.24,3.285,t̪,407.25782059239924
25,3.27,3.315,e,504.896380951872
26,3.42,3.465,b,238.3951155847495
27,3.51,3.555,iː,323.4264382998857
28,3.63,3.675,ɖ̤,931.0094302511822
29,3.69,3.735,a,535.667251318365
30,3.84,3.885,p,594.8083102012952
31,3.9,3.945,o,440.26195905156465
32,3.96,4.005,ɾ,378.1016959844019
33,4.02,4.065,a,488.1760063139363
34,4.14,4.185,d̪,286.52698498471767
35,4.2,4.245,i,333.53456319712507
36,4.32,4.365,l̪,352.7791866140334
37,4.35,4.395,i,371.41226193090216
38,4.44,4.485,j,381.9793125058157
39,4.5,4.545,a,611.2604479243507
40,4.77,4.815,p,933.3194429753977
41,4.86,4.905,i,319.2150658195066
42,4.95,4.995,ʂ,302.13292772651073
43,5.16,5.205,p,378.11150963108975
44,5.25,5.295,uː,436.7717957346913
45,5.28,5.325,ɾ,347.66805176480705
46,5.37,5.415,a,504.65246344024484
47,5.4,5.445,o,297.28887599259934
48,5.49,5.535,t̪,735.0928122420316
49,5.55,5.595,a,681.3042462803248
50,5.67,5.715,l,386.7854749229493
51,5.73,5.775,a,521.5376757466671
52,5.76,5.805,o,422.9329354619243
53,5.85,5.895,pʰ,1576.1509858317477
54,6.03,6.075,ɳ,434.4859186770971
55,6.06,6.105,æ,570.1111794575537
56,6.18,6.225,l,315.35097053597985
57,6.24,6.285,i,329.54466795589036
58,6.33,6.375,t̪,520.6040582755302
59,6.39,6.435,e,402.9416191975216
