,start,end,phoneme,f1
0,0.63,0.675,h,877.6291818010164
1,0.69,0.735,a,664.9934321278421
2,0.75,0.795,n,511.4954320995995
3,0.87,0.915,t̪,532.5910341674594
4,0.93,0.975,a,584.9852893527801
5,0.99,1.035,ɾ,416.38456090967014
6,1.05,1.095,e,451.5246488789674
7,1.14,1.1849999999999998,ʂ,1828.0294838733394
8,1.2,1.245,e,519.2452838741123
9,1.32,1.365,t̪,346.3115513655256
10,1.35,1.395,i,415.2475164290722
11,1.47,1.515,v,515.3696699030397
12,1.53,1.575,a,544.0972069160119
13,1.56,1.605,o,424.8163690989283
14,1.62,1.665,t̪,601.0822192420648
15,1.68,1.725,e,475.4262656729706
16,1.92,1.965,a,690.3412111204349
17,2.07,2.115,l,543.3581627911734
18,2.13,2.175,a,622.3520394492724
19,2.19,2.235,t̪,428.227045257279
20,2.25,2.295,a,502.4661346066727
21,2.34,2.385,i,370.6838219809488
22,2.4,2.445,a,640.8274669767603
23,2.52,2.565,ɡ,429.53893527181236
24,2.58,2.625,o,545.880674638461
25,2.7,2.745,iː,367.54656388298145
26,2.73,2.775,l,311.5228093221913
27,2.88,2.925,a,645.9592808022002
