,start,end,phoneme,f1
0,1.02,1.065,d̪,423.9814916976771
1,1.05,1.095,i,258.2477038703288
2,1.17,1.215,ɾ,247.29461249250676
3,1.23,1.275,j,230.68510653350657
4,1.29,1.335,u,620.7955641840346
5,1.38,1.4249999999999998,k,654.263773270001
6,1.47,1.515,æ,419.76599942885923
7,1.56,1.605,ɾ,228.45149208113406
8,1.59,1.635,æ,314.5184484307415
9,1.92,1.965,v,1101.2095676982417
10,1.98,2.025,æ,277.25228729751586
11,2.1,2.145,n,193.9739990106103
12,2.16,2.205,iː,486.4096839978439
13,2.7,2.745,w,364.960088419378
14,2.73,2.775,a,445.2808586794533
15,2.94,2.985,s,1344.5147706510068
16,3.0,3.045,i,297.7484833735875
17,3.21,3.255,t̪ʰ,478.4178316028277
18,3.27,3.315,æ,407.64125320765453
19,3.39,3.435,m,230.92353013680335
20,3.45,3.495,a,690.9839789456139
21,3.51,3.555,j,307.77413781437974
22,3.72,3.765,æ,401.2454331854963
23,3.87,3.915,k,951.9205364173195
24,3.96,4.005,a,418.436972266175
25,4.08,4.125,ʃ,1875.7304312249348
26,4.17,4.215,u,771.5476050286676
27,4.23,4.275,w,258.94039445449874
28,4.29,4.335,i,254.5559642039022
29,4.38,4.425,m,314.5650635853963
30,4.41,4.455,a,325.5589433154724
31,4.47,4.515,n,249.38014057092283
32,4.8,4.845,o,232.9723452212336
33,4.86,4.905,w,201.00021491862321
34,5.37,5.415,æ,743.1415606268323
35,5.43,5.475,ɾ,706.5417086449021
36,5.49,5.535,m,237.2532638348956
37,5.55,5.595,iː,268.36487176912414
38,5.64,5.685,s,1741.398897247312
39,5.7,5.745,iː,309.21890937040564
40,5.76,5.805,l,268.10197869209344
41,5.82,5.865,u,308.5455115038192
42,6.27,6.315,t̪,466.1311221788224
43,6.33,6.375,æ,520.9093033523458
44,6.42,6.465,n,177.16886498866384
45,6.51,6.555,t̪ʰ,739.4681467082166
46,6.57,6.615,iː,649.6781349282682
47,6.66,6.705,k,1636.5438842694707
48,6.75,6.795,o,264.5152393131985
49,7.11,7.155,k,920.4959537585357
50,7.17,7.215,æ,293.1934560583127
51,7.23,7.275,p,537.7721244760061
52,7.29,7.335,iː,295.21993218177494
53,7.38,7.425,t̪ʰ,641.6070031750605
54,7.44,7.485,i,903.6876476329196
55,7.53,7.575,u,371.91652166576375
56,7.65,7.695,æ,347.9477134692268
57,7.77,7.814999999999999,v,249.234931608381
58,7.83,7.875,iː,257.0194403572975
59,7.98,8.025,d̪,990.4038799816556
60,8.04,8.084999999999999,iː,288.29649648446036
61,8.13,8.175,ɾ,313.6108280961239
62,8.19,8.235,æ,277.965282731217
63,8.28,8.325,s,1510.1504259747521
64,8.37,8.415,i,301.5244278216086
65,8.49,8.535,n,209.06333574860147
66,8.61,8.655,t̪ʰ,293.901435196269
67,8.67,8.715,u,271.8927516342752
68,9.12,9.165,æ,614.7759562152938
69,9.21,9.255,l,236.21641086027375
70,9.27,9.315,uː,344.90999178813126
71,9.36,9.405,k,1938.1673166150108
72,9.42,9.465,iː,1135.06675727211
73,9.45,9.495,s,1778.0683819362275
74,9.57,9.615,n,409.3925375837625
75,9.63,9.675,æ,295.94074770975413
76,9.75,9.795,iː,235.93131889537835
77,9.78,9.825,ɾ,218.70825835857286
78,9.87,9.915,i,255.9908914036776
