,start,end,phoneme,f1
0,0.75,0.795,iː,435.3113253203955
1,0.84,0.885,l,329.7246723165927
2,0.9,0.945,u,395.4929393767737
3,1.29,1.335,a,675.5687302792854
4,1.35,1.395,ŋ,582.7739893849629
5,1.5,1.545,k,640.6740367820921
6,1.59,1.635,a,557.0457093537407
7,1.8,1.845,h,1016.4321887653747
8,1.86,1.905,a,633.3084264916841
9,1.95,1.995,ŋ,518.0823425502151
10,2.04,2.085,ɟ,362.5234899212696
11,2.1,2.145,iː,430.65747996998664
12,2.31,2.355,k,1201.502337987051
13,2.43,2.475,uː,434.9401509945779
14,2.58,2.625,t̪,1149.4703817049015
15,2.67,2.715,iː,390.11216841817475
16,3.06,3.105,b,932.389709942657
17,3.09,3.135,a,519.8587799925893
18,3.24,3.285,d̪,364.5880730966125
19,3.3,3.345,a,486.8576471368945
20,3.42,3.465,t̪,668.8412277525124
21,3.48,3.525,iː,357.04800831094184
22,3.51,3.555,j,400.8682194378175
23,3.57,3.615,e,458.81985521801926
24,3.6,3.645,l,362.71283109331944
25,3.63,3.675,l̪,313.4442295751359
26,3.69,3.735,l,282.4625041829468
27,3.75,3.795,iː,382.7164436676015
28,4.41,4.455,w,376.1184499083871
29,4.47,4.515,i,429.27997217289993
30,4.59,4.635,ʂ,1735.82915891286
31,4.71,4.755,a,521.558525983098
32,4.83,4.875,s,998.2647802309281
33,4.92,4.965,a,728.8918219079212
34,5.1,5.145,ɾ,428.17452783404764
35,5.19,5.235,t̪,733.150999719567
36,5.25,5.295,e,473.1227667290606
37,5.37,5.415,m,408.9217744084811
38,5.43,5.475,e,492.75530129775495
39,5.55,5.595,n,394.40271314148265
40,5.61,5.655,iː,494.98337558939164
41,6.03,6.075,t̪,211.80789038730745
42,6.12,6.165,d̪,472.5629549245886
43,6.18,6.225,e,518.4101922124868
44,6.39,6.435,t̪ʰ,559.8089364448849
45,6.45,6.495,iː,419.7814966767618
46,6.69,6.735,a,694.3320270082195
47,6.81,6.855,t̪,739.06695290689
48,6.87,6.915,a,592.3394406170349
49,6.93,6.975,w,520.8741466630206
50,7.02,7.065,a,718.6845067147071
51,7.29,7.335,s,1527.8161657959988
52,7.35,7.395,e,397.69201197040627
53,7.41,7.455,k,1934.8160007631336
54,7.47,7.515,ʂ,1692.2585588190498
55,7.53,7.575,e,511.42088871146973
56,7.62,7.665,k,594.1900257798119
57,7.68,7.725,a,523.9439989247252
58,7.74,7.785,w,493.67586872395975
59,7.8,7.845,o,363.9968918060343
60,7.89,7.935,p,1236.6556628620056
61,7.95,7.995,a,653.9501246605279
62,8.01,8.055,ɳ,293.03113519375773
63,8.1,8.145,t̪,487.8229352027914
64,8.16,8.205,a,614.784021185308
65,8.79,8.834999999999999,s,1650.7313489708965
66,9.03,9.075,k,765.0762326675912
67,9.09,9.135,a,503.36820539863595
68,9.15,9.195,ɾ,422.2496009713508
69,9.21,9.255,e,698.2610163372922
70,9.27,9.315,s,1111.1374233301296
71,9.3,9.345,iː,340.6225838896112
72,9.33,9.375,t̪,246.7597703220328
73,9.45,9.495,e,506.04278096492874
