,start,end,phoneme,f1
0,2.01,2.055,m,591.629269756609
1,2.04,2.085,u,404.4664831581776
2,2.1,2.145,n,350.9741837500936
3,2.19,2.235,t̪,602.4773002011244
4,2.25,2.295,a,637.1294091560513
5,2.37,2.415,t̪,483.9752394571824
6,2.4,2.445,a,616.9878528246835
7,2.49,2.535,p,560.1648429878674
8,2.52,2.565,ɾ,538.6664034346766
9,2.55,2.595,e,530.7523092156445
10,2.61,2.655,ʂ,1688.4539266062693
11,2.73,2.775,a,536.6006210636185
12,2.79,2.835,ɡ,463.601314385385
13,2.82,2.865,o,493.54096739137424
14,2.88,2.925,l,491.4927999096188
15,2.91,2.955,e,480.5364706476517
16,3.0,3.045,ɡ,424.1518053140341
17,3.03,3.075,e,472.26837627753565
18,3.12,3.165,u,397.068126959867
19,3.15,3.195,uː,351.36563408474933
20,3.27,3.315,t̪,633.3391909788745
21,3.3,3.345,a,588.1847082516766
22,3.39,3.435,ɾ,542.6413753211716
23,3.42,3.465,o,560.2901943251113
24,3.48,3.525,a,548.0546417980207
25,3.54,3.585,n,334.47109344912184
26,3.6,3.645,u,405.17993651082895
27,3.66,3.705,n,361.39041097618355
28,3.72,3.765,iː,394.32551399601476
29,3.78,3.825,ɾ,317.27671688968286
30,3.84,3.885,iː,319.9741170408815
31,3.9,3.945,t̪,594.7696397594157
32,3.93,3.975,e,506.15120726474515
33,4.02,4.065,t̪,381.35748805096995
34,4.05,4.095,e,447.92470418648054
35,4.17,4.215,a,484.27774326039645
36,4.2,4.245,ŋ,369.0388298922081
37,4.32,4.365,k,1134.9152825952401
38,4.38,4.425,o,449.47175312767735
39,4.47,4.515,æ,494.14421703281454
40,4.53,4.575,n,383.47901428235986
41,4.56,4.605,i,389.9873730217411
42,4.65,4.695,t̪,586.7083525280943
43,4.68,4.725,a,530.8370656034637
44,4.74,4.785,b,472.3596214296312
45,4.8,4.845,a,466.27835625188357
46,4.83,4.875,n,338.6906455538065
47,4.92,4.965,o,422.6050619573304
48,5.01,5.055,k,687.0548834673835
49,5.04,5.085,e,568.9193508640687
50,5.13,5.175,l,456.3113168927847
51,5.16,5.205,o,518.4148913325045
52,5.34,5.385,m,343.0226425725083
53,5.4,5.445,e,432.3936368014659
54,5.52,5.565,s,1240.5095367985543
55,5.58,5.625,a,592.2211876228408
56,5.61,5.655,n,436.54882556223856
57,5.7,5.745,k,619.3173817389326
58,5.73,5.775,e,457.5525782876003
59,5.88,5.925,l,515.1153706323545
60,5.91,5.955,e,510.26361088588914
61,5.97,6.015,v,415.59241536559153
62,6.0,6.045,iː,378.31205623426166
63,6.06,6.105,k,191.66499174009962
64,6.12,6.165,t̪,337.96445188894353
65,6.15,6.195,e,416.29789132248897
66,6.18,6.225,æ,510.3749067822897
67,6.21,6.255,a,536.8156481448233
68,6.27,6.315,ɳ,379.1572794043433
69,6.3,6.345,a,506.89525697356754
70,6.33,6.375,e,490.19489434991874
71,6.39,6.435,n,342.42279365506505
72,6.45,6.495,ɾ,431.38482875764754
73,6.48,6.525,o,387.8760961911721
74,6.54,6.585,k,752.9123345030024
75,6.6,6.645,a,605.6455913736952
76,6.66,6.705,ɾ,421.0128385951639
77,6.69,6.735,j,414.67399043268426
78,6.75,6.795,e,400.4927616800828
79,6.87,6.915,t̪,410.3776053816204
80,6.93,6.975,a,655.9470275976003
81,7.02,7.065,ɾ,392.6397110603763
82,7.08,7.125,e,475.8444249972639
