,start,end,phoneme,f1
0,1.08,1.125,i,384.3718991756537
1,1.2,1.245,t̪,906.1008039506669
2,1.26,1.305,u,334.95671776320387
3,1.41,1.4549999999999998,k,995.9219654022761
4,1.47,1.515,a,753.888939115153
5,1.59,1.635,ɾ,621.5127547284523
6,1.65,1.6949999999999998,e,413.610540609603
7,1.68,1.725,i,366.60077440363955
8,1.74,1.785,v,315.2211508891047
9,1.77,1.815,iː,337.0011378437886
10,1.83,1.875,t̪,363.2158917304965
11,1.89,1.935,æ,678.4988052016288
12,2.01,2.055,n,488.2223632791258
13,2.04,2.085,o,560.9097655446925
14,2.16,2.205,n,382.52528997268683
15,2.22,2.265,e,510.99878699847187
16,2.28,2.325,n,444.5226924087697
17,2.31,2.355,e,510.35038852812414
18,2.37,2.415,n,427.99293949920275
19,2.4,2.445,iː,300.9626877098496
20,2.46,2.505,s,1734.5945980756628
21,2.52,2.565,o,338.5223554608947
22,2.58,2.625,l,382.581392913628
23,2.64,2.685,o,676.4826531231654
24,2.7,2.745,u,408.9724392536494
25,2.76,2.805,k,987.395611086782
26,2.85,2.895,a,741.1317611680972
27,2.94,2.985,ʂ,1853.9680114070793
28,3.0,3.045,æ,578.4884849545763
29,3.09,3.135,ɳ,332.0021676343454
30,3.12,3.165,iː,368.2292120187343
31,3.18,3.225,o,411.43433818947426
32,3.24,3.285,ɾ,270.93337218934096
33,3.3,3.345,uː,177.1968689228964
34,3.39,3.435,t̪,579.0581592620599
35,3.45,3.495,e,409.6584745978225
36,3.51,3.555,t̪,286.15928335896257
37,3.57,3.615,e,458.9328294716597
